AFR,Cameroon,2016,34,47,3300,0,0
AFR,Cameroon,2016,35,4,2222,0,0
AFR,Cameroon,2016,42,23,2068,0,0
AFR,Cameroon,2016,43,32,1229,0,0
AFR,Cameroon,2016,44,5,517,0,0
AFR,Cameroon,2016,45,29,1091,0,0
AFR,Cameroon,2016,46,60,2891,0,0
AFR,Cameroon,2016,47,46,2800,0,0
AFR,Cameroon,2016,48,61,3022,0,0
AFR,Cameroon,2016,49,70,3021,0,0
AFR,Cameroon,2016,50,39,1982,0,0
AFR,Cameroon,2016,51,55,2442,0,0
AFR,Cameroon,2016,52,26,2146,0,0
AFR,Cameroon,2017,1,27,2791,0,0
AFR,Cameroon,2017,2,17,2892,0,0
AFR,Cameroon,2017,3,15,2865,0,0
AFR,Cameroon,2017,4,19,3175,0,0
AFR,Cameroon,2017,5,12,2805,0,0
AFR,Cameroon,2017,6,15,3010,0,0
AFR,Cameroon,2017,7,20,2536,0,0
AFR,Cameroon,2017,8,18,3017,0,0
AFR,Cameroon,2017,9,29,2967,0,0
AFR,Cameroon,2017,10,17,2595,0,0
AFR,Cameroon,2017,11,30,2713,0,0
AFR,Cameroon,2017,12,25,2774,0,0
AFR,Cameroon,2017,13,12,2605,0,0
AFR,Cameroon,2017,14,13,2883,0,0
AFR,Cameroon,2017,15,11,2466,0,0
AFR,Cameroon,2017,16,18,2968,0,0
AFR,Cameroon,2017,17,13,2963,0,0
AFR,Cameroon,2017,18,14,2575,0,0
AFR,Cameroon,2017,19,31,3313,0,0
AFR,Cameroon,2017,20,18,3032,0,0
AFR,Cameroon,2017,21,14,2057,0,0
AFR,Cameroon,2017,22,20,2787,0,0
AFR,Cameroon,2017,23,18,2743,0,0
AFR,Cameroon,2017,24,30,2630,0,0
AFR,Cameroon,2017,25,12,2656,0,0
AFR,Cameroon,2017,26,22,2199,0,0
AFR,Cameroon,2017,27,16,2179,0,0
AFR,Cameroon,2017,28,26,2672,0,0
AFR,Cameroon,2017,29,11,1690,0,0
AFR,Cameroon,2017,30,12,1530,0,0
AFR,Cameroon,2017,31,9,1875,0,0
AFR,Cameroon,2017,32,15,2219,0,0
AFR,Cameroon,2017,33,9,1831,0,0
AFR,Cameroon,2017,34,9,2171,0,0
AFR,Cameroon,2017,35,25,2191,0,0
AFR,Cameroon,2017,36,17,2286,0,0
AFR,Cameroon,2017,37,11,2646,0,0
AFR,Cameroon,2017,38,52,2823,0,0
AFR,Cameroon,2017,39,65,2918,0,0
AFR,Cameroon,2017,40,89,3058,0,0
AFR,Cameroon,2017,41,53,2922,0,0
AFR,Cameroon,2017,42,61,2859,0,0
AFR,Cameroon,2017,43,83,2947,0,0
AFR,Cameroon,2017,44,47,2551,0,0
AFR,Cameroon,2017,45,21,2422,0,0
AFR,Cameroon,2017,46,16,2987,0,0
AFR,Cameroon,2017,47,8,2808,0,0
AFR,Cameroon,2017,48,23,2606,0,0
AFR,Cameroon,2017,49,29,2698,0,0
AFR,Cameroon,2017,50,33,2639,0,0
AFR,Cameroon,2017,51,21,2536,0,0
AFR,Cameroon,2017,52,16,2160,0,0
AFR,Cameroon,2018,1,20,2562,0,0
AFR,Cameroon,2018,2,28,2470,0,0
AFR,Cameroon,2018,3,22,2536,0,0
AFR,Cameroon,2018,4,32,2512,0,0
AFR,Cameroon,2018,5,19,2669,0,0
AFR,Cameroon,2018,6,20,2445,0,0
AFR,Cameroon,2018,7,13,2473,0,0
AFR,Cameroon,2018,8,5,2430,0,0
AFR,Cameroon,2018,9,6,2646,0,0
AFR,Cameroon,2018,10,9,2884,0,0
AFR,Cameroon,2018,11,4,2099,0,0
AFR,Cameroon,2018,12,2,2299,0,0
AFR,Cameroon,2018,13,14,2461,0,0
AFR,Cameroon,2018,14,15,2747,0,0
AFR,Cameroon,2018,15,4,2549,0,0
AFR,Cameroon,2018,16,8,2458,0,0
AFR,Cameroon,2018,17,8,1619,0,0
AFR,Cameroon,2018,18,10,2077,0,0
AFR,Cameroon,2018,19,6,2189,0,0
AFR,Cameroon,2018,20,7,2283,0,0
AFR,Cameroon,2018,21,16,2262,0,0
AFR,Cameroon,2018,22,20,2518,0,0
AFR,Cameroon,2018,23,19,2397,0,0
AFR,Cameroon,2018,24,24,2260,0,0
AFR,Cameroon,2018,25,3,2294,0,0
AFR,Cameroon,2018,26,5,2469,0,0
AFR,Cameroon,2018,27,7,1981,0,0
AFR,Cameroon,2018,28,11,2045,0,0
AFR,Cameroon,2018,29,13,2064,0,0
AFR,Cameroon,2018,30,9,1942,0,0
AFR,Cameroon,2018,31,7,2333,0,0
AFR,Cameroon,2018,32,29,2316,0,0
AFR,Cameroon,2018,33,11,1876,0,0
AFR,Cameroon,2018,34,7,1583,0,0
AFR,Cameroon,2018,35,17,2494,0,0
AFR,Cameroon,2018,36,11,2198,0,0
AFR,Cameroon,2018,37,7,2163,0,0
AFR,Cameroon,2018,38,14,2306,0,0
AFR,Cameroon,2018,39,18,2487,0,0
AFR,Cameroon,2018,40,33,2081,0,0
AFR,Cameroon,2018,41,47,2645,0,0
AFR,Cameroon,2018,42,42,2117,0,0
AFR,Cameroon,2018,43,46,2262,0,0
AFR,Cameroon,2018,44,41,1959,0,0
AFR,Cameroon,2018,45,39,2106,0,0
AFR,Cameroon,2018,46,36,2087,0,0
AFR,Cameroon,2018,47,61,2261,0,0
AFR,Cameroon,2018,48,43,2352,0,0
AFR,Cameroon,2018,49,41,1981,0,0
AFR,Cameroon,2018,50,24,1929,0,0
